congress,id,state_abbrev,cd,state,party_code,name,dim.a,dim.b,log.likelihood,num.votes,num.errors,mean.prop
10,6472,44,0,GEORGIA,200,MILLEDGE J.,-0.454,-0.38,-28.36448,82,17,0.708
10,2165,44,0,GEORGIA,200,CRAWFORD W.,-0.526,-0.85,-20.58278,77,9,0.765
10,7525,51,0,KENTUCK,200,POPE  J.,-0.324,0.09,-44.63665,76,16,0.556
10,9366,51,0,KENTUCK,200,THRUSTON B.,-0.048,0.194,-20.74128,72,9,0.75
10,8678,52,0,MARYLAN,200,SMITH  S.,-0.062,0.629,-28.43441,67,7,0.654
10,7792,52,0,MARYLAN,200,REED  P.,0.294,0.013,-19.78329,65,7,0.738
10,7428,3,0,MASSACH,1,PICKERING T,0.693,-0.721,-6.68114,77,2,0.917
10,34,3,0,MASSACH,1,ADAMS  J.Q.,0.183,0.23,-9.58322,38,6,0.777
10,5726,3,0,MASSACH,1,LLOYD  J.,0.811,-0.331,-4.45512,38,1,0.889
10,3610,4,0,NEW HAM,200,GILMAN  N.,0.378,0.303,-28.47771,80,15,0.7
10,7200,4,0,NEW HAM,200,PARKER  N.,0.545,0.838,-18.5368,56,12,0.718
10,1974,12,0,NEW JER,200,CONDIT  J.,-0.595,-0.005,-19.00722,83,5,0.795
10,5303,12,0,NEW JER,200,KITCHELL A.,-0.673,0.222,-16.13439,79,10,0.815
10,8647,13,0,NEW YOR,200,SMITH  J.,-0.077,0.188,-23.64989,77,12,0.736
10,6577,13,0,NEW YOR,200,MITCHILL S.,0.253,0.968,-23.40293,70,15,0.716
10,9517,47,0,NORTH C,200,TURNER  J.,-0.548,-0.836,-20.35546,81,8,0.778
10,3342,47,0,NORTH C,200,FRANKLIN J.,-0.647,-0.763,-13.42257,55,5,0.783
10,9380,24,0,OHIO,200,TIFFIN  E.,-0.456,0.025,-14.86453,66,9,0.798
10,6408,24,0,OHIO,200,MEIGS  R.J.,0.022,0.389,-7.49519,26,3,0.75
10,3805,14,0,PENNSYL,200,GREGG  A.,-0.098,0.2,-26.07103,81,13,0.725
10,5890,14,0,PENNSYL,200,MACLAY  S.,-0.342,-0.867,-14.58307,41,7,0.701
10,4656,5,0,RHODE I,200,HOWLAND  B.,-0.22,-0.115,-25.43055,78,11,0.722
10,6076,5,0,RHODE I,200,MATHEWSON E,0.047,0.024,-32.59056,75,17,0.648
10,3423,48,0,SOUTH C,200,GAILLARD J.,-0.29,-0.167,-20.89992,79,12,0.768
10,9088,48,0,SOUTH C,200,SUMTER  T.,-0.235,-0.85,-34.2336,78,13,0.645
10,8608,54,0,TENNESS,200,SMITH  D.,-0.399,0.06,-16.8577,76,8,0.801
10,174,54,0,TENNESS,200,ANDERSON J.,-0.409,-0.379,-33.32764,79,20,0.656
10,956,6,0,VERMONT,200,BRADLEY S.R,-0.066,-0.004,-26.13286,62,11,0.656
10,7985,6,0,VERMONT,200,ROBINSON J.,-0.346,0.477,-15.57801,72,8,0.805
10,3582,40,0,VIRGINI,200,GILES  W.B.,-0.093,0.434,-10.51437,51,5,0.814
10,6625,40,0,VIRGINI,200,MOORE  A.,-0.447,-0.246,-21.33093,60,13,0.701
11,3678,1,0,CONNECT,1,GOODRICH C.,0.768,-0.199,-32.13467,157,13,0.815
11,4433,1,0,CONNECT,1,HILLHOUSE J,0.602,-0.798,-18.7,107,9,0.84
11,2316,1,0,CONNECT,1,DANA  S.W.,0.766,0.097,-9.99575,35,5,0.752
11,524,11,0,DELAWAR,1,BAYARD J.A.,0.79,0.026,-30.98802,120,18,0.772
11,4586,11,0,DELAWAR,1,HORSEY  O.,0.857,-0.079,-28.38664,126,16,0.798
11,2165,44,0,GEORGIA,200,CRAWFORD W.,-0.405,-0.869,-43.29793,140,20,0.734
11,9157,44,0,GEORGIA,200,TAIT  C.,-0.351,-0.332,-41.01165,134,18,0.736
11,7525,51,0,KENTUCK,200,POPE  J.,-0.479,-0.134,-60.77145,126,42,0.617
11,1810,51,0,KENTUCK,200,CLAY  H.,0.449,0.894,-59.53281,112,34,0.588
11,8678,52,0,MARYLAN,200,SMITH  S.,0.284,0.612,-48.39589,146,23,0.718
11,7792,52,0,MARYLAN,200,REED  P.,0.807,0.32,-53.76508,143,29,0.687
11,7428,3,0,MASSACH,1,PICKERING T,0.728,-0.654,-34.72109,159,20,0.804
11,5726,3,0,MASSACH,1,LLOYD  J.,0.582,-0.461,-34.79923,155,16,0.799
11,3610,4,0,NEW HAM,200,GILMAN  N.,0.446,0.242,-43.53389,152,20,0.751
11,7200,4,0,NEW HAM,200,PARKER  N.,0.373,0.928,-10.10186,38,3,0.767
11,2292,4,0,NEW HAM,200,CUTTS  C.,-0.566,0.244,-11.04593,40,5,0.759
11,5421,12,0,NEW JER,200,LAMBERT  J.,-0.155,0.225,-71.17886,161,29,0.643
11,1974,12,0,NEW JER,200,CONDIT  J.,-0.334,0.057,-67.72433,150,34,0.637
11,8647,13,0,NEW YOR,200,SMITH  J.,0.306,0.447,-70.81517,155,31,0.633
11,3539,13,0,NEW YOR,200,GERMAN  O.,0.632,0.743,-52.28461,143,23,0.694
11,3342,47,0,NORTH C,200,FRANKLIN J.,-0.466,-0.27,-46.63741,159,22,0.746
11,9517,47,0,NORTH C,200,TURNER  J.,-0.469,-0.883,-44.44048,145,18,0.736
11,6408,24,0,OHIO,200,MEIGS  R.J.,0.059,0.702,-32.21926,91,18,0.702
11,1442,24,0,OHIO,200,CAMPBELL A.,-0.398,0.007,-49.41769,96,21,0.598
11,10379,24,0,OHIO,200,WORTHINGTON,-0.609,-0.127,-19.00968,46,12,0.661
11,3805,14,0,PENNSYL,200,GREGG  A.,-0.394,-0.026,-57.07728,147,31,0.678
11,5594,14,0,PENNSYL,200,LEIB  M.,-0.265,0.359,-53.47837,147,26,0.695
11,6076,5,0,RHODE I,200,MATHEWSON E,-0.052,0.295,-43.90108,132,23,0.717
11,1633,5,0,RHODE I,1,CHAMPLIN C.,0.894,0.058,-29.32893,115,18,0.775
11,3423,48,0,SOUTH C,200,GAILLARD J.,-0.225,-0.048,-50.87678,154,26,0.719
11,9088,48,0,SOUTH C,200,SUMTER  T.,-0.462,-0.679,-32.11734,90,17,0.7
11,9216,48,0,SOUTH C,200,TAYLOR  J.,-0.381,-0.549,-8.90974,50,1,0.837
11,174,54,0,TENNESS,200,ANDERSON J.,-0.453,-0.166,-60.06551,140,32,0.651
11,10061,54,0,TENNESS,200,WHITESIDE J,-0.66,0.125,-44.55215,145,22,0.735
11,956,6,0,VERMONT,200,BRADLEY S.R,-0.198,-0.98,-47.47296,122,27,0.678
11,7985,6,0,VERMONT,200,ROBINSON J.,-0.412,0.563,-29.26542,124,11,0.79
11,3582,40,0,VIRGINI,200,GILES  W.B.,0.177,0.538,-39.90339,86,24,0.629
11,1007,40,0,VIRGINI,200,BRENT  R.,-0.739,-0.245,-48.4009,102,30,0.622
12,3678,1,0,CONNECT,1,GOODRICH,0.781,-0.154,-26.43554,192,11,0.871
12,2316,1,0,CONNECT,1,DANA  S.W.,0.995,-0.099,-31.6539,133,15,0.788
12,4586,11,0,DELAWAR,1,HORSEY  O.,0.677,-0.279,-16.03284,142,5,0.893
12,524,11,0,DELAWAR,1,BAYARD  J.,0.526,-0.414,-38.70144,151,9,0.774
12,2165,44,0,GEORGIA,200,CRAWFORD,-0.501,-0.833,-51.7938,192,27,0.764
12,9157,44,0,GEORGIA,200,TAIT  C.,-0.493,-0.577,-76.99846,196,22,0.675
12,7525,51,0,KENTUCK,200,POPE  J.,-0.064,0.072,-90.9133,162,32,0.571
12,685,51,0,KENTUCK,200,BIBB  G.M.,-0.464,-0.869,-47.5158,180,21,0.768
12,5916,45,0,LOUISIA,200,MAGRUDER,-0.379,-0.478,-15.63245,62,7,0.777
12,7543,45,0,LOUISIA,200,POSEY  T.,-0.503,0.097,-7.95402,39,3,0.816
12,1111,45,0,LOUISIA,200,BROWN  J.,-0.275,-0.804,-6.26823,37,2,0.844
12,8678,52,0,MARYLAN,200,SMITH  S.,-0.041,0.467,-47.88013,179,26,0.765
12,7792,52,0,MARYLAN,200,REED  P.,0.4,0.051,-67.79513,157,19,0.649
12,5726,3,0,MASSACH,1,LLOYD  J.,0.768,0.385,-32.13826,181,12,0.837
12,9650,3,0,MASSACH,200,VARNUM  J.,-0.456,-0.167,-65.62646,194,33,0.713
12,2292,4,0,NEW HAM,200,CUTTS  C.,-0.469,-0.043,-37.34655,169,14,0.802
12,3610,4,0,NEW HAM,200,GILMAN  N.,0.566,0.275,-30.71282,183,12,0.845
12,5421,12,0,NEW JER,200,LAMBERT  J.,0.499,0.867,-45.41844,174,26,0.77
12,1974,12,0,NEW JER,200,CONDIT  J.,-0.465,0.222,-50.35219,107,18,0.625
12,8647,13,0,NEW YOR,200,SMITH  J.,-0.432,0.157,-65.7595,188,30,0.705
12,3539,13,0,NEW YOR,200,GERMAN  O.,0.72,0.546,-29.67583,175,14,0.844
12,3342,47,0,NORTH C,200,FRANKLIN,-0.648,-0.449,-44.49607,172,20,0.772
12,9517,47,0,NORTH C,200,TURNER  J.,-0.567,-0.824,-44.08046,183,23,0.786
12,10379,24,0,OHIO,200,WORTHINGTON,-0.33,-0.607,-83.34146,180,44,0.629
12,1442,24,0,OHIO,200,CAMPBELL,-0.339,0.029,-31.90802,88,22,0.696
12,5594,14,0,PENNSYL,200,LEIB  M.,-0.196,0.437,-77.69231,180,39,0.649
12,3805,14,0,PENNSYL,200,GREGG  A.,-0.13,0.234,-64.06326,150,24,0.652
12,4651,5,0,RHODE I,200,HOWELL  J.,-0.401,0.199,-62.47637,195,31,0.726
12,4762,5,0,RHODE I,1,HUNTER  W.,0.871,-0.45,-29.68709,155,14,0.826
12,3423,48,0,SOUTH C,200,GAILLARD,-0.38,-0.517,-62.09123,178,30,0.706
12,9216,48,0,SOUTH C,200,TAYLOR  J.,-0.465,-0.738,-59.05616,190,20,0.733
12,174,54,0,TENNESS,200,ANDERSON,-0.467,-0.478,-35.48563,148,18,0.787
12,1448,54,0,TENNESS,200,CAMPBELL,-0.662,-0.109,-31.33296,162,14,0.824
12,7985,6,0,VERMONT,200,ROBINSON,-0.583,-0.045,-34.89584,162,19,0.806
12,956,6,0,VERMONT,200,BRADLEY  S.,0.078,-0.418,-88.22502,119,23,0.476
12,3582,40,0,VIRGINI,200,GILES  W.B.,-0.08,0.231,-67.61964,150,28,0.637
12,1007,40,0,VIRGINI,200,BRENT  R.,-0.587,-0.171,-25.77735,110,13,0.791
13,2316,1,0,CONNECT,1,DANA  S.W.,0.965,-0.263,-45.53255,203,25,0.799
13,2296,1,0,CONNECT,1,DAGGETT  D.,0.712,-0.599,-35.9558,214,12,0.845
13,9947,11,0,DELAWAR,1,WELLS  W.H.,0.786,0.158,-56.36815,155,18,0.695
13,4586,11,0,DELAWAR,1,HORSEY  O.,0.695,-0.135,-39.00872,208,17,0.829
13,9157,44,0,GEORGIA,200,TAIT  C.,-0.424,-0.365,-58.15966,225,26,0.772
13,1230,44,0,GEORGIA,200,BULLOCH  W.,-0.595,0.717,-5.19543,48,3,0.897
13,686,44,0,GEORGIA,200,BIBB  W.W.,-0.657,-0.443,-37.91085,174,18,0.804
13,792,51,0,KENTUCK,200,BLEDSOE  J.,-0.383,-0.199,-36.20195,166,15,0.804
13,685,51,0,KENTUCK,200,BIBB  G.M.,-0.354,-0.747,-29.02844,85,13,0.711
13,9741,51,0,KENTUCK,200,WALKER  G.,-0.594,0.235,-12.62325,75,6,0.845
13,3377,45,0,LOUISIA,200,FROMENTIN,0.038,-0.243,-54.75658,233,28,0.791
13,1111,45,0,LOUISIA,200,BROWN  J.,-0.095,-0.392,-40.2442,188,22,0.807
13,3655,52,0,MARYLAN,1,GOLDSBOROUG,0.683,-0.656,-34.58308,206,15,0.845
13,8678,52,0,MARYLAN,200,SMITH  S.,-0.092,0.608,-65.09475,209,35,0.732
13,9650,3,0,MASSACH,200,VARNUM  J.,-0.527,-0.85,-117.51083,248,61,0.623
13,3705,3,0,MASSACH,1,GORE  C.,0.662,-0.329,-32.13079,232,13,0.871
13,3610,4,0,NEW HAM,200,GILMAN  N.,0.715,0.274,-23.26207,142,12,0.849
13,9341,4,0,NEW HAM,1,THOMPSON,0.805,-0.396,-19.43634,105,7,0.831
13,6054,4,0,NEW HAM,1,MASON  J.,0.803,-0.317,-49.34634,222,14,0.801
13,1974,12,0,NEW JER,200,CONDIT  J.,-0.57,0.021,-72.93314,228,33,0.726
13,5421,12,0,NEW JER,200,LAMBERT  J.,0.71,0.324,-46.99999,241,24,0.823
13,3539,13,0,NEW YOR,200,GERMAN  O.,0.635,0.772,-60.3019,225,31,0.765
13,5270,13,0,NEW YOR,1,KING  R.,0.586,-0.293,-27.91774,226,9,0.884
13,9517,47,0,NORTH C,200,TURNER  J.,-0.686,-0.704,-59.90024,239,30,0.778
13,8977,47,0,NORTH C,200,STONE  D.,-0.303,-0.953,-50.46956,112,28,0.637
13,6728,24,0,OHIO,200,MORROW  J.,-0.605,-0.009,-40.09284,251,17,0.852
13,10379,24,0,OHIO,200,WORTHINGTON,-0.536,-0.025,-34.86706,142,18,0.782
13,5210,24,0,OHIO,200,KERR  J.,-0.288,-0.523,-14.22421,50,5,0.752
13,5392,14,0,PENNSYL,200,LACOCK  A.,-0.709,-0.425,-44.03853,238,19,0.831
13,5594,14,0,PENNSYL,200,LEIB  M.,-0.061,0.674,-18.88511,89,9,0.809
13,7953,14,0,PENNSYL,200,ROBERTS  J.,-0.799,-0.299,-17.75546,124,5,0.867
13,4651,5,0,RHODE I,200,HOWELL  J.,-0.451,0.552,-31.46067,158,10,0.819
13,4762,5,0,RHODE I,1,HUNTER  W.,0.671,-0.234,-43.23874,227,20,0.827
13,9216,48,0,SOUTH C,200,TAYLOR  J.,-0.474,-0.431,-51.3969,230,23,0.8
13,3423,48,0,SOUTH C,200,GAILLARD,-0.309,-0.548,-67.42963,225,32,0.741
13,174,54,0,TENNESS,200,ANDERSON,-0.339,-0.257,-64.27079,204,33,0.73
13,1448,54,0,TENNESS,200,CAMPBELL,-0.806,0.348,-10.37159,80,8,0.878
13,9979,54,0,TENNESS,200,WHARTON  J.,-0.491,-0.361,-30.78816,119,14,0.772
13,7985,6,0,VERMONT,200,ROBINSON,-0.618,0.522,-37.82383,180,21,0.81
13,1665,6,0,VERMONT,200,CHASE  D.,-0.542,0.6,-44.54293,239,22,0.83
13,3582,40,0,VIRGINI,200,GILES  W.B.,-0.084,0.137,-42.65425,170,16,0.778
13,1007,40,0,VIRGINI,200,BRENT  R.,-0.543,-0.302,-20.66543,110,9,0.829
13,420,40,0,VIRGINI,200,BARBOUR  J.,-0.265,-0.027,-13.02419,46,5,0.753
14,2316,1,0,CONNECT,1,DANA  S.W.,0.872,-0.49,-66.58446,120,37,0.574
14,2296,1,0,CONNECT,1,DAGGETT  D.,0.412,-0.386,-44.21017,155,21,0.752
14,4586,11,0,DELAWAR,1,HORSEY  O.,0.643,-0.062,-36.4069,137,14,0.767
14,9947,11,0,DELAWAR,1,WELLS  W.H.,0.726,0.121,-45.97058,132,22,0.706
14,9157,44,0,GEORGIA,200,TAIT  C.,-0.359,-0.268,-70.68826,159,38,0.641
14,686,44,0,GEORGIA,200,BIBB  W.W.,-0.716,-0.283,-17.56578,59,7,0.743
14,9482,44,0,GEORGIA,200,TROUP  G.M.,-0.274,-0.353,-8.68606,42,0,0.813
14,9233,22,0,INDIANA,200,TAYLOR  W.,-0.428,-0.062,-20.47659,39,14,0.592
14,6941,22,0,INDIANA,200,NOBLE  J.,0.501,0.865,-15.71048,42,12,0.688
14,9159,51,0,KENTUCK,200,TALBOT  I.,0.128,0.206,-36.91367,120,18,0.735
14,478,51,0,KENTUCK,200,BARRY  W.T.,-0.16,0.6,-22.59982,114,4,0.82
14,4054,51,0,KENTUCK,1,HARDIN  M.,-0.043,0.091,-11.56112,38,4,0.738
14,1111,45,0,LOUISIA,200,BROWN  J.,0.047,0.236,-43.05102,140,21,0.735
14,3377,45,0,LOUISIA,200,FROMENTIN,0.263,0.196,-60.06064,131,39,0.632
14,3655,52,0,MARYLAN,1,GOLDSBOROUG,0.799,-0.325,-61.14604,146,28,0.658
14,4090,52,0,MARYLAN,1,HARPER  R.,0.839,0.338,-24.52257,63,11,0.678
14,4044,52,0,MARYLAN,1,HANSON  A.,0.914,0.406,-7.03641,25,4,0.755
14,9650,3,0,MASSACH,200,VARNUM  J.,-0.577,-0.816,-79.95654,164,47,0.614
14,3705,3,0,MASSACH,1,GORE  C.,0.785,-0.456,-20.7902,81,8,0.774
14,271,3,0,MASSACH,1,ASHMUN  E.,0.625,-0.78,-10.99428,44,2,0.779
14,9341,4,0,NEW HAM,1,THOMPSON,0.673,-0.581,-43.79664,144,23,0.738
14,6054,4,0,NEW HAM,1,MASON  J.,0.804,-0.29,-49.72092,147,23,0.713
14,10235,12,0,NEW JER,200,WILSON  J.,-0.957,-0.29,-72.43562,148,49,0.613
14,1974,12,0,NEW JER,200,CONDIT  J.,-0.666,-0.218,-59.91605,160,27,0.688
14,5270,13,0,NEW YOR,1,KING  R.,0.68,-0.238,-42.23304,143,16,0.744
14,8211,13,0,NEW YOR,200,SANFORD  N.,0.769,0.578,-72.35088,144,34,0.605
14,9517,47,0,NORTH C,200,TURNER  J.,-0.522,-0.782,-52.81798,116,29,0.634
14,8971,47,0,NORTH C,200,STOKES  M.,-0.351,0.068,-16.93655,41,6,0.662
14,5895,47,0,NORTH C,200,MACON  N.,-0.727,-0.687,-87.03677,162,49,0.584
14,8107,24,0,OHIO,200,RUGGLES  B.,0.386,0.923,-63.02431,155,31,0.666
14,6728,24,0,OHIO,200,MORROW  J.,-0.6,0.065,-61.03697,160,32,0.683
14,7953,14,0,PENNSYL,200,ROBERTS  J.,-0.924,0.053,-59.4679,160,32,0.69
14,5392,14,0,PENNSYL,200,LACOCK  A.,-0.967,0.046,-61.62401,147,39,0.658
14,4762,5,0,RHODE I,1,HUNTER  W.,0.355,-0.297,-39.15067,126,18,0.733
14,4651,5,0,RHODE I,200,HOWELL  J.,-0.277,0.125,-36.66655,121,19,0.739
14,3423,48,0,SOUTH C,200,GAILLARD,-0.242,-0.455,-65.00068,161,33,0.668
14,9216,48,0,SOUTH C,200,TAYLOR  J.,-0.536,-0.472,-26.40287,48,17,0.577
14,8694,48,0,SOUTH C,200,SMITH  W.,-0.224,-0.975,-13.59022,42,8,0.724
14,1448,54,0,TENNESS,200,CAMPBELL,-0.52,-0.007,-34.41723,119,13,0.749
14,10160,54,0,TENNESS,200,WILLIAMS,-0.292,-0.01,-50.23491,155,23,0.723
14,9378,6,0,VERMONT,1,TICHENOR,0.573,-0.509,-51.83539,149,21,0.706
14,1665,6,0,VERMONT,200,CHASE  D.,-0.279,0.71,-60.58618,147,37,0.662
14,420,40,0,VIRGINI,200,BARBOUR  J.,-0.151,0.14,-62.12761,131,33,0.622
14,6050,40,0,VIRGINI,200,MASON  A.T.,-0.15,0.989,-35.91956,117,16,0.736
15,2296,1,0,CONNECT,1,DAGGETT  D.,0.621,-0.367,-29.32266,96,12,0.737
15,4586,11,0,DELAWAR,1,HORSEY  O.,0.465,-0.033,-26.36299,84,11,0.731
15,9613,11,0,DELAWAR,1,VANDYKE  N.,0.454,0.113,-27.33643,96,11,0.752
15,9157,44,0,GEORGIA,200,TAIT  C.,-0.147,-0.158,-39.94649,97,18,0.662
15,2871,21,0,ILLINOI,200,EDWARDS  N.,-0.382,0.924,-11.18628,40,5,0.756
15,9297,21,0,ILLINOI,200,THOMAS J.B.,0.236,0.972,-18.98856,45,10,0.656
15,9233,22,0,INDIANA,200,TAYLOR  W.,-0.443,0.395,-40.49517,94,23,0.65
15,6941,22,0,INDIANA,200,NOBLE  J.,0.535,0.845,-40.73662,84,26,0.616
15,9159,51,0,KENTUCK,200,TALBOT  I.,0.028,0.38,-39.01171,96,21,0.666
15,2181,51,0,KENTUCK,200,CRITTENDEN,0.084,0.632,-30.40406,89,13,0.711
15,3377,45,0,LOUISIA,200,FROMENTIN E,0.016,0.318,-44.09685,94,19,0.626
15,4959,45,0,LOUISIA,200,JOHNSON  H.,0.048,0.293,-49.05882,80,14,0.542
15,3655,52,0,MARYLAN,1,GOLDSBOROUG,0.283,-0.122,-25.5957,77,8,0.717
15,7108,3,0,MASSACH,1,OTIS  H.G.,0.544,-0.121,-35.30807,94,12,0.687
15,6410,3,0,MASSACH,1,MELLEN  P.,0.467,-0.059,-11.77169,46,6,0.774
15,10182,46,0,MISSISS,200,WILLIAMS  T,-0.314,0.173,-67.39143,97,16,0.499
15,5542,46,0,MISSISS,200,LEAKE  W.,0.084,0.206,-74.31924,90,23,0.438
15,6693,4,0,NEW HAM,200,MORRIL D.L.,0.591,-0.807,-38.54924,87,16,0.642
15,8993,4,0,NEW HAM,200,STORER  C.,0.312,-0.296,-30.16228,92,14,0.72
15,2561,12,0,NEW JER,200,DICKERSON M,0.211,-0.035,-73.69405,91,41,0.445
15,10235,12,0,NEW JER,200,WILSON J.J.,-1,0.025,-36.63707,74,24,0.61
15,8211,13,0,NEW YOR,200,SANFORD  N.,0.135,0.071,-47.77089,93,26,0.598
15,5270,13,0,NEW YOR,1,KING  R.,0.585,-0.385,-26.90948,94,12,0.751
15,8971,47,0,NORTH C,200,STOKES  M.,-0.279,0.141,-39.27977,88,21,0.64
15,5895,47,0,NORTH C,200,MACON  N.,-0.734,-0.565,-31.213,100,14,0.732
15,8107,24,0,OHIO,200,RUGGLES  B.,0.574,0.819,-50.41151,96,29,0.591
15,6728,24,0,OHIO,200,MORROW  J.,-0.547,0.073,-56.26412,94,22,0.55
15,7953,14,0,PENNSYL,200,ROBERTS  J.,-0.866,-0.5,-43.5125,90,23,0.617
15,5392,14,0,PENNSYL,200,LACOCK  A.,-0.79,-0.613,-41.99159,95,24,0.643
15,1305,5,0,RHODE I,1,BURRILL  J.,0.736,-0.135,-33.0733,102,13,0.723
15,4762,5,0,RHODE I,1,HUNTER  W.,0.607,-0.26,-18.8471,85,5,0.801
15,3423,48,0,SOUTH C,200,GAILLARD J.,0.028,-0.189,-26.00555,90,11,0.749
15,8694,48,0,SOUTH C,200,SMITH  W.,-0.258,-0.966,-20.56329,67,10,0.736
15,10160,54,0,TENNESS,200,WILLIAMS J.,0.012,0.214,-49.60637,93,17,0.587
15,1448,54,0,TENNESS,200,CAMPBELL G.,-0.208,-0.069,-12.01001,36,4,0.716
15,2828,54,0,TENNESS,200,EATON  J.H.,0.041,0.256,-17.76969,47,11,0.685
15,9378,6,0,VERMONT,1,TICHENOR I.,0.456,-0.447,-33.82334,90,18,0.687
15,7182,6,0,VERMONT,200,PALMER W.A.,0.081,0.273,-17.27975,42,11,0.663
15,2977,40,0,VIRGINI,200,EPPES  J.W.,-0.859,-0.192,-32.39857,89,15,0.695
15,420,40,0,VIRGINI,200,BARBOUR  J.,-0.468,-0.3,-39.08276,86,19,0.635
16,9749,41,0,ALABAMA,200,WALKER  J.,-0.532,-0.502,-30.96915,108,14,0.751
16,5275,41,0,ALABAMA,200,KING  W.R.,-0.663,-0.369,-39.6666,97,18,0.664
16,5465,1,0,CONNECT,200,LANMAN  J.,0.923,0.102,-42.06216,107,22,0.675
16,2316,1,0,CONNECT,1,DANA  S.W.,0.914,-0.405,-35.77548,100,21,0.699
16,4586,11,0,DELAWAR,1,HORSEY  O.,0.202,0.088,-20.41682,75,6,0.762
16,9613,11,0,DELAWAR,1,VANDYKE  N.,0.327,-0.029,-32.815,87,14,0.686
16,9740,44,0,GEORGIA,200,WALKER  F.,-0.391,-0.043,-31.35565,87,15,0.697
16,2913,44,0,GEORGIA,200,ELLIOTT  J.,-0.099,-0.013,-37.50935,100,19,0.687
16,2871,21,0,ILLINOI,200,EDWARDS  N.,-0.055,0.999,-22.34287,90,9,0.78
16,9297,21,0,ILLINOI,200,THOMAS  J.,-0.14,0.619,-25.83888,100,10,0.772
16,9233,22,0,INDIANA,200,TAYLOR  W.,-0.211,0.189,-53.6805,97,27,0.575
16,6941,22,0,INDIANA,200,NOBLE  J.,0.329,0.944,-49.14994,82,27,0.549
16,4988,51,0,KENTUCK,200,JOHNSON  R.,-0.242,0.97,-31.17785,85,18,0.693
16,5748,51,0,KENTUCK,200,LOGAN  W.,-0.613,0.002,-20.80705,52,13,0.67
16,9159,51,0,KENTUCK,200,TALBOT  I.,-0.571,0.546,-20.67796,45,10,0.632
16,1111,45,0,LOUISIA,200,BROWN  J.,-0.263,0.343,-29.04197,63,14,0.631
16,4959,45,0,LOUISIA,200,JOHNSON  H.,-0.231,0.561,-26.28931,101,8,0.771
16,1635,2,0,MAINE,200,CHANDLER,0.499,-0.866,-27.24597,46,15,0.553
16,4536,2,0,MAINE,200,HOLMES  J.,-0.412,-0.179,-19.08382,48,6,0.672
16,5724,52,0,MARYLAN,200,LLOYD  E.,-0.675,0.283,-26.36218,54,13,0.614
16,7463,52,0,MARYLAN,200,PINKNEY  W.,-0.312,0.083,-11.09226,30,6,0.691
16,7108,3,0,MASSACH,1,OTIS  H.G.,0.622,-0.131,-38.60435,96,24,0.669
16,6410,3,0,MASSACH,1,MELLEN  P.,0.823,-0.568,-13.84928,55,7,0.777
16,6528,3,0,MASSACH,1,MILLS  E.H.,0.805,0.204,-17.35532,46,11,0.686
16,10182,46,0,MISSISS,200,WILLIAMS,-0.143,0.012,-53.51732,99,27,0.582
16,5542,46,0,MISSISS,200,LEAKE  W.,-0.401,0.109,-26.24705,63,14,0.659
16,4532,46,0,MISSISS,200,HOLMES  D.,-0.412,0.096,-15.06744,42,7,0.699
16,7216,4,0,NEW HAM,200,PARROTT  J.,0.353,0.246,-36.09911,104,21,0.707
16,6693,4,0,NEW HAM,200,MORRIL  D.,0.488,-0.873,-47.68299,91,25,0.592
16,2561,12,0,NEW JER,200,DICKERSON,0.679,0.286,-30.20195,100,15,0.739
16,10235,12,0,NEW JER,200,WILSON  J.,-0.999,-0.037,-56.20802,61,35,0.398
16,8752,12,0,NEW JER,200,SOUTHARD,0.232,0.251,-7.87221,25,5,0.73
16,5270,13,0,NEW YOR,1,KING  R.,0.769,-0.074,-39.73763,104,24,0.682
16,8211,13,0,NEW YOR,200,SANFORD  N.,0.759,0.179,-34.3878,108,16,0.727
16,8971,47,0,NORTH C,200,STOKES  M.,-0.154,0.312,-33.26348,93,15,0.699
16,5895,47,0,NORTH C,200,MACON  N.,-0.621,-0.784,-53.37875,111,29,0.618
16,8107,24,0,OHIO,200,RUGGLES  B.,0.649,0.761,-61.22956,99,30,0.539
16,9477,24,0,OHIO,200,TRIMBLE  W.,0.523,0.853,-60.35011,111,29,0.581
16,7953,14,0,PENNSYL,200,ROBERTS  J.,-0.95,-0.313,-70.76555,105,41,0.51
16,5817,14,0,PENNSYL,200,LOWRIE  W.,0.636,0.667,-59.89817,111,27,0.583
16,4762,5,0,RHODE I,1,HUNTER  W.,0.384,0.187,-31.40655,96,14,0.721
16,1305,5,0,RHODE I,1,BURRILL  J.,0.786,-0.288,-16.02977,67,8,0.787
16,5339,5,0,RHODE I,200,KNIGHT  N.,0.706,-0.205,-11.76081,32,3,0.692
16,3423,48,0,SOUTH C,200,GAILLARD,-0.133,-0.246,-37.34081,111,21,0.714
16,8694,48,0,SOUTH C,200,SMITH  W.,-0.441,-0.897,-61.90952,108,34,0.564
16,2828,54,0,TENNESS,200,EATON  J.H.,-0.888,-0.114,-54.31192,106,31,0.599
16,10160,54,0,TENNESS,200,WILLIAMS,-0.333,-0.102,-39.17579,98,18,0.67
16,9378,6,0,VERMONT,1,TICHENOR,0.662,-0.59,-27.39364,87,11,0.73
16,7182,6,0,VERMONT,200,PALMER  W.,0.396,-0.213,-37.65303,87,21,0.649
16,420,40,0,VIRGINI,200,BARBOUR  J.,-0.632,-0.469,-32.27681,93,13,0.707
