"","point.d","fg.d","three.d","ft.d","orb.d","drb.d","ast.d","stl.d","blk.d","tov.d","pf.d","g","team","loc.home","win","year"
"1",-0.2568921,-0.9206358,-1.116609,0.3043724,1.285914,-0.18633,-0.3686514,-1.31224,0.2715085,0.4278186,0.2159815,21,"georgia southern",1,0,2015
"2",0.251984399213712,0.418047629678062,1.12049805259279,-1.11086643286632,0.158980179784145,0.225261131179383,0.432548910551756,0.228768445091249,0.873656099378662,0.828423348902967,-0.349691772824939,23,"akron",1,1,2016
"3",0.315594,0.07229495,-0.4217037,0.3757289,-0.5923092,-0.597921,-0.2084113,2.540282,-0.02956535,-2.176112,0.7816548,5,"portland state",0,1,2016
"4",1.905833,2.81172,2.004369,-0.8908503,-0.02884217,2.283217,0.592789,0.4856032,1.475804,0.2275162,-0.5382495,7,"georgia",0,1,2014
"5",-1.083816,-1.186599,-0.6960083,1.095241,0.7224472,-0.04913292,-0.6891315,-0.7985707,-0.631713,1.028726,0.7816548,31,"saint louis",0,0,2015
"6",0.1883748,0.6219531,0.3158711,0.5838523,0.5346249,1.460034,-0.04817127,-0.5417359,0.8736561,1.829935,1.347328,24,"tennessee state",0,1,2017
"7",-0.256892085444883,-0.592614055066312,-0.196164290337269,0.238962156910817,0.346802531084342,0.362458159066432,0.112068791516447,-0.798570708651368,0.271508466304367,0.828423348902967,-0.726807287886889,3,"boston college",1,0,2013
"8",0.5064226,1.224804,1.193646,-0.3854079,-1.343599,1.322837,0.753029,0.2287684,0.2715085,0.628121,0.593097,5,"maryland",0,1,2014
"9",0.315594,0.719473,0.08423602,-0.278373,-0.02884217,1.322837,1.073509,0.2287684,-0.02956535,0.8284233,1.15877,1,"washington",0,1,2015
"10",0.3792035,-0.007494132,-0.2632165,1.469863,-1.155776,0.6368522,-0.6891315,0.4856032,-0.02956535,-0.5736933,-2.800943,1,"marquette",1,1,2013
"11",-0.447720767191857,-0.00749413231956926,-0.574095148030158,1.39256015874679,-0.592309225416642,0.225261131179383,0.272308851034102,-1.05540549708702,0.271508466304367,1.42933050310651,1.34732804495384,20,"bryant",1,0,2016
"12",1.524176,0.9411094,0.8461934,0.3222115,1.473737,0.9112463,1.554229,-0.02806634,-0.3306392,0.02721381,0.593097,28,"texas am",1,1,2015
"13",0.315594,-0.007494132,0.4987408,0.8157612,0.1589802,0.6368522,-0.04817127,-0.02806634,-0.02956535,0.628121,-1.481038,25,"davidson",1,1,2016
"14",-0.002453843,0.1432186,-0.5679995,0.1913911,-0.2166645,0.6368522,-0.04817127,-0.2849011,1.17473,1.028726,-0.161134,35,"south carolina upstate",1,1,2015
"15",1.778614,-0.3709777,0.2853928,0.6908871,1.098092,-0.8723151,1.393989,1.512942,0.2715085,-2.376415,-1.858154,3,"citadel",1,1,2016
"16",-0.1932825,-0.5926141,0.8583847,2.076394,-1.719243,-0.18633,0.2723089,0.4856032,-0.9327868,-0.1730886,0.02742374,20,"elon",1,0,2015
"17",2.09666165610112,1.65921110217116,1.43137666134017,0.80981477637604,-0.592309225416642,2.14601952159806,-0.368651387036516,0.742438021962557,1.7768775489901,-0.173088574769602,-1.48103831801079,12,"arkansas",0,1,2016
"18",0.6336418,-0.1050141,-0.1778773,0.9287424,0.5346249,-0.8723151,0.4325489,0.9992728,0.5725823,-1.374903,0.4045393,16,"rider",1,1,2017
"19",0.315594,0.5244331,0.1147143,0.6314233,-1.343599,1.322837,-0.04817127,0.2287684,-0.3306392,-0.7739957,-1.481038,13,"duquesne",1,1,2014
"20",-0.00245384311558543,-0.237995920068287,-0.592382125015298,0.61358418843487,1.66155899018572,1.04844329850167,-0.528891446554171,-0.541735920215714,-1.23386061638137,0.42781857943394,-0.915365045417865,35,"alabama birmingham",0,1,2015
"21",-0.002453843,-0.02522504,-0.3851297,-0.8611184,0.5346249,-0.8723151,0.4325489,-0.02806634,0.8736561,-0.7739957,-0.3496918,13,"rutgers",0,1,2014
"22",-0.5749399,-0.6724031,-0.9276434,-0.6529951,-0.02884217,-0.8723151,0.1120688,-0.2849011,-0.02956535,0.02721381,-1.481038,3,"drexel",1,0,2015
"23",-0.574939888356506,-0.0784177593191746,0.462166881127763,0.238962156910818,-0.592309225416642,-0.0491329245947142,0.432548910551756,-1.05540549708702,-0.0295653502327804,1.02872573363748,0.404539257298963,2,"belmont",0,0,2013
"24",-0.2568921,0.3027967,1.022968,-1.426025,-0.5923092,-0.597921,-0.3686514,0.742438,-0.02956535,0.2275162,0.02742374,19,"idaho state",1,0,2015
"25",0.5064226,0.7638003,0.8949587,-0.5221747,-0.4044869,0.0880641,0.592789,0.4856032,-0.02956535,-0.1730886,0.02742374,16,"weber state",0,1,2015
"26",-0.5113303,-0.7255959,-0.4765646,1.184437,-0.02884217,-0.04913292,0.4325489,-0.5417359,-1.836008,0.628121,1.347328,20,"florida atlantic",1,0,2015
"27",-1.847131,-1.230927,0.12081,-1.705505,-0.2166645,-0.7351181,-0.3686514,-0.7985707,-0.9327868,0.628121,1.347328,3,"southern utah",0,0,2013
"28",0.1247653,-0.512825,-0.2327382,0.8871177,-0.5923092,-0.18633,0.4325489,0.2287684,-0.3306392,-1.1746,-0.7268073,17,"providence",1,0,2015
"29",1.5241756108602,2.12908013104354,1.27288952746896,0.0784098576862234,-1.34359863061743,2.14601952159806,1.87470944621065,0.485603233526903,1.47580373245296,1.42933050310651,0.593097014829938,2,"belmont",0,1,2014
"30",0.1883748,-0.4950941,-0.1717817,2.736442,0.9102696,0.2252611,-0.3686514,-0.5417359,-0.9327868,1.229028,-0.3496918,30,"long island university",0,1,2017
"31",-0.8293781,-0.2468614,-0.4643733,-0.9027431,-0.02884217,-0.18633,0.592789,0.9992728,-0.02956535,-0.373391,1.347328,26,"western illinois",1,0,2016
"32",0.5700322,-0.2823232,-0.7142953,0.9109033,1.473737,0.0880641,0.9132691,0.4856032,-0.9327868,-0.373391,-0.3496918,22,"ipfw",0,1,2015
"33",1.460566,0.9233785,0.6755149,0.3519434,0.7224472,0.7740492,1.554229,0.9992728,-0.3306392,-1.1746,-0.7268073,3,"south carolina",0,1,2014
"34",0.9516896,1.180477,0.9559153,1.695826,-1.343599,0.0880641,1.393989,0.742438,-0.3306392,-1.775508,1.347328,25,"northern iowa",0,1,2016
"35",0.6336418,-0.04295595,0.7364715,2.748335,-0.4044869,1.048443,-1.169852,0.2287684,-0.02956535,0.4278186,-1.481038,12,"florida international",1,1,2013
"36",0.6336418,1.331189,1.291177,-0.02267863,-0.9679539,0.3624582,0.753029,-1.055405,-0.3306392,0.4278186,-0.5382495,20,"monmouth",1,1,2015
"37",0.88808,1.286862,0.8522891,0.1259809,-0.02884217,1.18564,-1.009612,-1.31224,1.475804,1.229028,-0.3496918,11,"james madison",0,1,2013
"38",-0.1932825,0.3648549,-0.04377282,0.298426,-1.531421,-1.009512,0.4325489,-1.31224,-1.233861,0.4278186,0.4045393,25,"northern kentucky",0,0,2016
"39",-0.6385494,-1.151138,-2.512515,-0.4746036,0.1589802,-1.5583,-0.5288914,0.742438,-0.9327868,-1.97581,0.593097,20,"northern arizona",1,0,2014
"40",0.1247653,-0.4419013,-0.9764086,1.291472,0.7224472,-0.04913292,0.2723089,-0.02806634,-0.02956535,-0.5736933,0.4045393,13,"tennessee tech",1,1,2014
"41",0.6336418,0.8435894,1.656916,0.3103187,-0.5923092,0.6368522,0.9132691,-1.055405,0.8736561,-0.373391,-0.5382495,23,"north texas",1,1,2016
"42",-1.02020681243278,-1.0447521771888,-0.65943437396081,-0.421086184345846,-0.967953928017036,-1.55830023135225,-1.16985168462479,0.742438021962557,-0.0295653502327804,-0.974298113707656,0.404539257298963,23,"bradley",1,0,2017
"43",0.2519844,0.4889713,1.138785,-0.5162283,-0.02884217,-0.04913292,0.592789,0.742438,-0.02956535,-0.1730886,-0.3496918,21,"montana",1,1,2014
"44",1.14251824736626,0.808127578175892,1.26069820947887,0.328157878702258,-0.216664522816248,0.49965518695348,2.0349495057283,0.485603233526903,1.17472991591581,-1.17460049844217,-1.48103831801079,19,"arkansas",1,1,2014
"45",-0.4477208,-0.122745,-0.8118258,-0.004839483,-1.155776,0.0880641,-0.5288914,-0.2849011,0.2715085,0.02721381,-0.161134,10,"north texas",0,0,2016
"46",-0.7657686,-0.5837486,-0.8910694,1.107134,-0.5923092,-0.04913292,-1.810812,-1.055405,-0.3306392,1.028726,-0.915365,17,"jacksonville state",1,0,2016
"47",-1.147426,-0.4330359,0.7242802,-1.699558,-0.4044869,-0.597921,0.1120688,-1.82591,-1.534934,1.629633,1.15877,31,"florida",0,0,2015
"48",-0.8929877,-1.328447,0.07204471,-1.604416,2.225026,-1.146709,0.1120688,-1.569075,-0.02956535,0.628121,0.4045393,33,"chattanooga",0,0,2014
"49",2.414709,1.668077,1.51062,-2.454749,1.098092,2.008822,2.03495,0.742438,1.475804,-0.373391,-2.046712,2,"chattanooga",1,1,2015
"50",0.8244704,-0.2645923,-0.6228604,2.248839,1.098092,0.6368522,-0.5288914,-0.5417359,0.5725823,0.02721381,-0.915365,11,"north carolina state",0,1,2015
"51",-1.401864,-0.03409049,0.7425672,-2.323928,-1.907066,-0.460724,-0.6891315,-0.5417359,-0.631713,1.829935,1.913001,11,"tennessee tech",0,0,2013
"52",0.5064226,0.2673349,-0.3851297,-0.2010701,0.5346249,0.0880641,0.1120688,-0.5417359,0.2715085,-0.1730886,-1.103923,25,"sacred heart",1,0,2015
"53",-1.3382546153444,-0.628075868566116,-2.43936680051442,-0.421086184345847,0.346802531084342,-0.186329952481763,-0.689131506071825,-0.541735920215714,-0.330639166769928,0.828423348902967,-0.161134015293963,19,"buffalo",0,0,2016
"54",-0.5113303,-0.5305559,-1.342148,-0.2843194,0.9102696,-0.323527,0.1120688,0.742438,0.2715085,-0.5736933,2.101559,13,"south carolina state",0,0,2014
"55",0.315594,-0.2645923,0.2975841,2.831584,-0.9679539,-0.18633,-0.2084113,0.4856032,-0.9327868,-0.1730886,-1.481038,7,"stetson",0,1,2015
"56",0.4428131,-0.4773632,0.2488188,1.208222,-0.2166645,-0.7351181,-0.04817127,-0.5417359,-1.233861,-1.374903,-1.858154,24,"new orleans",0,1,2017
"57",0.2519844,-0.3798432,-1.933427,-0.5340674,1.285914,0.0880641,-0.04817127,1.256108,-0.02956535,-1.374903,-1.103923,25,"eastern michigan",1,1,2016
"58",0.06115572,1.224804,1.236316,-0.5756921,-2.658355,-0.18633,0.4325489,0.4856032,0.2715085,0.2275162,0.2159815,24,"virginia tech",1,1,2015
"59",-1.211035,-0.1848032,-1.390913,-0.3973007,-0.5923092,-0.323527,-1.490332,-2.339579,-0.02956535,0.8284233,-0.161134,10,"chicago state",1,0,2015
"60",0.6972513,-0.07841776,-0.04377282,-0.5281211,1.849381,0.0880641,-0.6891315,-0.2849011,-0.02956535,-0.373391,-1.481038,13,"stony brook",1,1,2014
"61",0.824470444454633,1.05636027267451,2.10799480979034,0.702779910226311,-1.71924333321782,1.32283735427577,1.55422932717534,0.999272810398211,1.7768775489901,0.42781857943394,0.970212529891889,15,"arkansas",1,1,2016
"62",-0.6385494,-0.1138796,0.2792971,0.1854447,-0.7801316,0.3624582,-1.330092,-1.31224,0.8736561,1.429331,-0.161134,18,"duke",0,0,2017
"63",-1.529083,-0.5305559,0.3768277,-0.682727,-0.7801316,-0.8723151,-1.971052,-0.2849011,0.8736561,0.628121,-0.3496918,13,"oral roberts",0,0,2015
"64",0.6336418,-0.01635959,0.7852368,-0.4567645,1.661559,-0.7351181,0.592789,1.256108,-0.631713,0.02721381,0.7816548,5,"rider",0,1,2015
"65",-2.22878846349694,-1.0447521771888,-1.41529608934659,-2.19310785726914,0.158980179784145,-0.597921036142908,-1.97105198221306,-0.798570708651368,0.572582282841514,1.82993527257554,0.027423742237012,14,"bradley",0,0,2014
"66",-0.8929877,-1.124541,-1.622548,1.933681,-0.9679539,-1.283906,-1.810812,-0.02806634,-0.631713,-0.7739957,0.593097,5,"loyola md",1,0,2015
"67",-0.2568921,0.444644,0.5536018,0.1140881,-1.155776,-0.04913292,-0.5288914,-0.7985707,0.8736561,-0.5736933,1.913001,5,"chicago state",0,0,2015
"68",2.3511,0.5067022,0.4560712,1.059563,2.600671,-0.18633,2.67591,2.026612,1.475804,-2.977322,0.4045393,9,"stephen f austin",1,1,2015
"69",0.5064226,0.4623749,0.8340021,0.3400506,-0.5923092,0.3624582,1.073509,0.2287684,-0.02956535,-0.5736933,-1.292481,8,"oregon state",1,1,2013
"70",0.5700322,0.5953567,0.2305318,1.434185,-0.2166645,0.7740492,-0.04817127,-0.5417359,-0.02956535,0.8284233,-0.3496918,21,"radford",1,1,2016
"71",1.333347,-0.1404759,0.2853928,0.4173536,0.9102696,-0.7351181,0.592789,2.797116,-0.3306392,-3.377927,-2.046712,2,"nicholls state",1,1,2015
"72",-0.002453843,-0.415305,1.333846,0.06651709,-0.2166645,-1.146709,-0.6891315,1.256108,-0.9327868,-0.1730886,-1.292481,28,"louisville",0,1,2015
"73",-0.5749399,-0.7344613,-1.019078,0.001106899,0.7224472,0.0880641,-0.2084113,0.4856032,-0.631713,0.2275162,0.02742374,29,"southern methodist",0,0,2015
"74",0.1883748,0.3559895,1.431377,-0.08214244,0.1589802,1.460034,-0.3686514,-1.31224,-1.534934,1.028726,-0.161134,27,"valparaiso",1,1,2015
"75",-0.511330327774181,-0.938366736689389,-1.95171408091069,-0.68867334972017,0.910269584984933,-1.1467091476911,-0.849371565589479,1.76977717570517,-0.631712983307075,-1.97581003738022,1.91300131754677,8,"bethune cookman",1,0,2014
"76",0.3792035,-0.2734577,1.016872,-0.04051777,-1.155776,-0.8723151,-0.3686514,1.256108,-0.631713,-0.9742981,-1.103923,22,"tennessee martin",1,1,2014
"77",0.06115572,0.04569859,0.8279064,-0.1118743,-0.2166645,0.4996552,0.1120688,-0.02806634,2.077951,0.4278186,0.02742374,7,"old dominion",0,1,2016
"78",2.033052,2.678738,0.1695752,0.3816753,-0.9679539,3.380793,2.03495,-0.5417359,2.981173,1.229028,-0.5382495,9,"kentucky",1,1,2014
"79",-0.2568921,0.7992621,0.3646363,-0.3854079,-0.9679539,-0.323527,-0.04817127,-0.2849011,-0.02956535,0.628121,1.535886,12,"southern utah",0,0,2015
"80",0.8244704,0.8081276,-0.4643733,-0.5875849,-0.02884217,-0.18633,-0.04817127,0.2287684,0.8736561,-0.5736933,-0.915365,20,"south dakota state",1,1,2015
"81",0.6972513,0.542164,1.096115,-0.9978852,-1.155776,-0.04913292,0.753029,0.4856032,-0.9327868,-0.373391,-1.103923,26,"stony brook",0,1,2017
"82",1.715004,2.155676,0.5962714,1.576898,-1.155776,1.18564,0.1120688,1.256108,1.17473,-1.1746,1.535886,16,"eastern michigan",0,1,2017
"83",-0.447720767191857,-0.362112267317596,-1.88466183196518,0.470871033568564,-0.780131576716839,-0.597921036142908,-1.33009174414244,0.228768445091249,-0.631712983307075,0.0272138099649122,0.404539257298963,17,"army",0,0,2015
"84",0.5064226,1.322324,0.6633236,-0.07024968,-1.343599,0.0880641,0.9132691,0.9992728,-0.02956535,-0.373391,-1.292481,14,"james madison",1,1,2015
"85",0.124765278049064,0.763800311301138,0.517027812083182,-0.68867334972017,-0.967953928017036,0.911246270614626,-0.528891446554171,-1.05540549708702,-0.631712983307075,1.02872573363748,-0.161134015293963,30,"boston university",0,0,2017
"86",0.5064226,0.5776258,0.4926452,1.029831,-0.5923092,0.4996552,-0.8493716,0.4856032,-0.02956535,-0.9742981,-0.5382495,11,"high point",0,1,2014
"87",-1.274645,-0.982694,-0.8179215,-1.925521,1.473737,-0.18633,-0.5288914,-0.02806634,-0.02956535,0.628121,0.9702125,23,"ucla",0,0,2016
"88",-1.465474,-1.30185,-0.66553,0.5065493,-1.531421,-0.8723151,-1.009612,-2.082745,-0.631713,0.628121,-0.5382495,17,"texas san antonio",0,0,2014
"89",0.315593959796037,0.11662221492974,0.218340521325899,0.453031889210276,-0.967953928017036,-0.323526980368811,0.112068791516447,0.742438021962557,0.572582282841514,-1.77550765264571,-1.66959607554177,16,"austin peay",1,1,2014
"90",-1.21103549417975,-1.44369757906158,-1.03126957265865,-0.873011174755815,1.28591428758533,-0.872315091917006,0.432548910551756,0.485603233526903,1.17472991591581,0.628120964168453,0.593097014829938,7,"arkansas",0,0,2014
"91",0.88808,0.4801058,0.638941,-1.194116,0.7224472,-0.04913292,1.233749,-0.02806634,0.2715085,-0.9742981,-0.3496918,23,"south carolina state",0,1,2016
"92",-2.03796,-2.968556,-0.5009472,0.5422276,-0.4044869,-2.381482,-1.810812,0.2287684,-0.02956535,-1.1746,-0.7268073,2,"mount st marys",0,0,2013
"93",-0.892987691268128,-1.0802139906886,-1.59816585919799,0.268694064174631,0.910269584984933,-0.323526980368811,-0.528891446554171,0.485603233526903,0.572582282841514,1.02872573363748,-0.726807287886889,10,"alabama",0,0,2016
"94",0.1883748,0.3293931,-0.7813476,0.07246348,0.1589802,0.9112463,0.1120688,-0.5417359,0.2715085,-0.1730886,-0.3496918,30,"iowa state",1,0,2014
"95",-0.4477208,-0.6280759,0.09033168,-0.4983891,-0.4044869,-0.597921,1.073509,-0.5417359,0.2715085,0.628121,0.02742374,30,"drexel",1,0,2017
"96",1.39695648969555,1.07409117942441,0.011088115494315,0.143820053666613,1.09809193628513,1.46003438216282,1.55422932717534,0.999272810398211,0.572582282841514,0.0272138099649122,-0.349691772824939,11,"bucknell",1,1,2014
"97",-2.101569,-1.851508,0.102523,-0.8967967,0.7224472,-0.323527,-1.169852,-1.569075,-1.233861,2.631145,-0.5382495,9,"oral roberts",0,0,2014
"98",0.6336418,1.109553,0.2975841,-0.278373,0.9102696,0.7740492,1.073509,0.4856032,0.5725823,0.02721381,1.724444,8,"virginia",0,1,2014
"99",0.315593959796037,0.196411295304296,-0.939834687732953,0.0486779504224097,-0.592309225416642,0.362458159066432,-0.208411327518862,0.485603233526903,0.572582282841514,-0.173088574769602,-1.66959607554177,14,"alcorn state",1,1,2015
"100",1.396956,1.05636,1.663012,-0.2248556,1.098092,0.7740492,1.233749,1.512942,-2.137082,-0.1730886,-0.7268073,27,"longwood",0,1,2014
"101",-2.03796,-1.683065,-1.305574,-0.48055,-0.4044869,-1.146709,-1.810812,0.2287684,-0.02956535,0.628121,1.913001,8,"western kentucky",0,0,2015
"102",0.88808,1.180477,0.3768277,-0.2426947,0.3468025,2.008822,1.554229,1.769777,0.2715085,-0.5736933,-1.103923,22,"jackson state",1,1,2017
"103",1.142518,1.508498,0.4377842,0.2449085,-0.2166645,1.18564,-0.04817127,1.769777,-1.233861,0.2275162,-1.292481,6,"northern iowa",0,1,2014
"104",-0.3841112,0.5155676,-0.3363644,-1.812539,-0.02884217,0.9112463,-0.8493716,-2.596414,0.5725823,2.030238,0.2159815,28,"oregon state",0,0,2014
"105",0.8244704,0.8081276,-0.2205469,0.8098148,-0.9679539,0.0880641,0.592789,1.256108,1.17473,-0.5736933,-0.161134,18,"saint francis pa",1,1,2017
"106",0.4428131,0.5598949,0.3829233,1.077402,-0.5923092,0.4996552,-0.6891315,-1.569075,1.17473,1.028726,-0.7268073,17,"texas arlington",0,1,2014
"107",0.379203520378361,0.285065829053802,0.712088899924673,1.38066739584126,-0.967953928017036,0.0880641032923344,0.112068791516447,-0.28490113178006,-2.13708206599281,0.42781857943394,0.027423742237012,21,"butler",0,1,2014
"108",0.4428131,0.5332985,1.967795,-0.4091934,-0.02884217,1.322837,-0.04817127,0.4856032,-0.02956535,1.229028,0.2159815,22,"detroit mercy",0,1,2016
"109",-0.3205016,0.04569859,-0.2571209,-0.1237671,-1.155776,-0.7351181,-0.3686514,0.9992728,-1.233861,-0.5736933,0.9702125,12,"saint josephs",1,0,2015
"110",-0.3841112,-0.3798432,1.687394,-1.705505,0.7224472,-0.7351181,0.753029,-0.7985707,-0.3306392,0.628121,-0.161134,27,"virginia commonwealth",0,0,2014
"111",-2.483227,-1.824912,-0.3729384,-1.640094,-0.7801316,-1.969891,-0.8493716,-1.82591,0.8736561,0.8284233,-0.3496918,3,"north florida",1,0,2016
"112",0.7608609,0.8524548,0.602367,0.9584743,-1.155776,0.2252611,-0.04817127,0.742438,-0.3306392,-0.5736933,-0.3496918,15,"eastern kentucky",0,1,2015
"113",0.2519844,1.15388,0.7486629,-0.3735151,-3.034,-0.18633,-0.5288914,-0.2849011,-0.631713,-0.5736933,-0.7268073,28,"georgia",0,1,2017
"114",-2.864884,-2.037683,-1.787131,-1.277365,1.098092,-1.009512,-1.971052,-1.31224,-0.9327868,1.629633,-0.5382495,9,"nebraska omaha",0,0,2016
"115",0.06115572,-0.0518214,-1.573783,0.4589783,0.1589802,-0.323527,-0.3686514,1.256108,1.475804,-1.374903,-0.5382495,6,"north carolina state",1,1,2016
"116",-1.401864,-0.3266505,-1.707888,0.2568013,-1.155776,-0.8723151,-0.8493716,-0.5417359,0.2715085,-0.373391,2.101559,23,"rider",0,0,2014
"117",-0.5749399,-0.6635377,-0.3851297,0.3935681,-0.5923092,-0.597921,0.2723089,-0.02806634,-1.233861,-0.9742981,0.7816548,17,"longwood",1,0,2014
"118",-0.384111206609532,-1.01815581706394,0.0537577284596411,1.4698631176327,0.534624882384539,-1.1467091476911,-0.528891446554171,-1.31224028552268,-0.932786799844223,-0.573693344238629,0.781654772360913,1,"binghamton",1,0,2013
"119",-0.1932825,-0.1316105,-1.805418,0.4827638,0.3468025,0.4996552,-0.04817127,-0.5417359,0.8736561,0.8284233,-1.103923,9,"evansville",1,0,2014
"120",-0.1932825,-0.2025341,0.8461934,-0.7005661,-0.2166645,0.4996552,-0.04817127,-0.7985707,-1.836008,0.8284233,-1.103923,1,"seattle",1,0,2015
"121",1.078909,0.8967821,3.363701,0.2270694,-1.155776,-0.323527,0.9132691,0.742438,-0.631713,-0.5736933,0.7816548,20,"portland state",1,1,2015
"122",0.3792035,0.01023677,-1.110513,-0.7540835,0.9102696,-0.18633,0.9132691,0.742438,-0.3306392,-0.9742981,-0.161134,19,"ipfw",1,1,2014
"123",0.8244704,0.1786804,-0.2936948,0.4411391,0.7224472,0.4996552,-0.3686514,0.2287684,0.5725823,0.02721381,-2.235269,1,"southern california",1,1,2016
"124",-1.910741,-1.30185,-1.695696,-0.09998159,-0.4044869,-1.146709,-0.6891315,-0.5417359,0.2715085,0.4278186,0.9702125,6,"mcneese state",0,0,2013
"125",1.015299,0.8081276,1.400898,1.582844,-0.7801316,1.460034,1.073509,-0.7985707,-0.02956535,1.629633,-0.5382495,29,"oklahoma state",1,1,2017
"126",0.3792035,-0.4419013,-0.1534947,1.701772,0.1589802,-0.18633,-0.3686514,0.742438,-0.631713,-1.575205,0.02742374,22,"north dakota",1,1,2016
"127",2.223881,2.111349,0.6755149,-0.7481372,0.7224472,2.008822,2.83615,0.2287684,1.475804,0.8284233,-0.3496918,9,"miami fl",1,1,2016
"128",0.6336418,1.410978,1.388707,-0.5875849,-1.531421,-0.18633,1.554229,0.4856032,0.2715085,-0.7739957,-0.3496918,34,"gonzaga",0,1,2014
"129",-0.320501646027208,-0.920635829939488,0.114714318410107,0.803868394923277,-0.404486874116445,-0.186329952481763,-0.208411327518862,-0.0280663433444056,-2.13708206599281,0.0272138099649122,-0.726807287886889,6,"bucknell",0,0,2015
"130",0.1883748,-0.08728321,0.02327943,-0.1772845,-0.2166645,-0.597921,-0.04817127,0.742438,1.17473,-0.7739957,-1.858154,11,"pittsburgh",1,0,2014
"131",-1.020207,-0.3798432,0.870576,0.6195306,-0.02884217,1.460034,-0.6891315,-3.623753,-0.631713,3.632657,0.4045393,17,"cal state northridge",0,0,2015
"132",0.06115572,0.2762004,-0.8910694,-0.8611184,0.3468025,0.3624582,0.592789,1.769777,1.17473,-0.1730886,0.4045393,11,"new mexico",0,1,2014
"133",0.1883748,0.3737204,-0.08644243,-0.2010701,-0.4044869,-0.323527,-0.5288914,0.4856032,-0.02956535,-0.7739957,-2.046712,29,"florida state",0,1,2014
"134",-2.165179,-1.160003,-0.01939018,-0.6232632,-1.343599,-1.146709,-1.169852,-1.82591,-0.631713,1.429331,0.4045393,28,"seattle",0,0,2017
"135",0.4428131,-0.5571522,-0.3729384,0.3222115,0.9102696,0.0880641,0.753029,1.256108,0.8736561,-0.7739957,-1.669596,13,"st francis ny",1,1,2014
"136",-1.020207,-0.4684977,-0.2632165,-0.3616224,0.1589802,-0.18633,-1.009612,-2.082745,-0.02956535,1.629633,0.02742374,21,"cleveland state",0,0,2016
"137",-0.5749399,-0.8497122,-0.6350517,0.2627477,0.7224472,-1.009512,-0.6891315,0.4856032,-1.534934,-0.5736933,0.9702125,2,"texas san antonio",0,0,2016
"138",-1.274645,-1.30185,-1.153183,-1.051403,1.285914,-1.5583,-0.6891315,-0.02806634,-2.438156,-0.7739957,0.4045393,4,"hampton",0,0,2015
"139",-0.002453843,-0.8408467,0.2853928,0.797922,0.5346249,-0.597921,1.554229,-0.02806634,-0.631713,0.2275162,0.02742374,19,"college of charleston",1,1,2016
"140",-1.211035,-1.541218,-0.5558082,-0.4924428,0.1589802,-1.283906,-1.490332,-1.055405,0.2715085,0.2275162,0.02742374,5,"sacramento state",0,0,2016
"141",-0.6385494,-1.177734,-1.543305,0.2865332,0.5346249,-1.421103,-0.8493716,1.769777,-0.3306392,-1.374903,0.2159815,4,"sacramento state",1,0,2016
"142",0.5064226,0.6485494,0.1269056,1.000099,-0.4044869,1.322837,0.1120688,-0.02806634,-0.3306392,0.628121,-0.5382495,27,"njit",1,1,2016
"143",0.88808,-0.3709777,0.6084627,-0.2367484,0.7224472,-0.597921,0.9132691,2.026612,-0.631713,-1.575205,0.02742374,19,"iona",0,1,2017
"144",0.6336418,0.8790512,0.4926452,0.2032839,-1.155776,0.3624582,0.1120688,0.742438,0.2715085,-0.9742981,0.7816548,25,"nicholls state",1,1,2016
"145",-0.129673,-0.220265,0.5353148,-0.4508181,-0.4044869,0.2252611,-0.2084113,-0.2849011,-0.9327868,-0.9742981,0.9702125,1,"drexel",0,0,2015
"146",-1.274645,-0.09614867,-0.1230164,-0.8849039,-1.531421,-0.323527,0.592789,-1.82591,-0.02956535,1.629633,1.15877,15,"maine",0,0,2015
"147",0.4428131,2.075887,1.632533,-0.7065125,-1.907066,2.283217,0.592789,-2.339579,0.2715085,3.232052,-0.3496918,19,"samford",0,1,2017
"148",-0.956597251850453,-1.27525396493751,-0.421703673153993,0.191391105288715,0.158980179784145,-0.872315091917006,-0.528891446554171,-0.541735920215714,-0.330639166769928,-0.173088574769602,1.34732804495384,9,"arkansas pine bluff",0,0,2013
"149",-2.992103,-2.117472,-0.933739,-1.895789,-1.907066,-2.655876,-1.009612,-0.2849011,-0.3306392,-0.1730886,0.4045393,9,"la salle",1,0,2015
"150",-1.083816,-0.7521922,-0.3607471,0.4649247,-0.4044869,-0.323527,-1.810812,-0.5417359,-0.02956535,1.028726,0.02742374,27,"depaul",0,0,2017
"151",0.6972513,0.8258585,0.2305318,1.119027,-0.2166645,1.048443,1.073509,-1.055405,-0.631713,1.028726,0.02742374,16,"georgia tech",1,1,2017
"152",-0.702159,-1.461428,-0.8179215,0.1259809,0.5346249,-2.107088,-0.2084113,0.9992728,-1.836008,-1.775508,1.724444,28,"southern california",1,0,2014
"153",-0.002453843,0.5953567,0.334158,1.32715,-3.221822,-0.597921,-0.2084113,0.9992728,-0.3306392,-0.373391,0.7816548,34,"iona",0,0,2017
"154",0.379203520378361,0.737203951176286,-0.574095148030158,0.429246363399225,-0.592309225416642,0.636852214840529,0.592788970069411,0.228768445091249,0.271508466304367,0.42781857943394,-0.915365045417865,27,"boise state",1,1,2017
"155",0.06115572,0.5953567,-0.933739,0.173552,-0.5923092,-0.18633,0.1120688,-0.02806634,-1.233861,0.02721381,-2.046712,27,"marquette",0,0,2014
